,ID,Country,Brand,Type,Package,Rating,Image
2046,2046,UK,Brand G,Original Curry,Cup,3.8,
2047,2047,PHL,Brand A,Pancit Canton Sweet Spicy,Pack,5,
2048,2048,THA,Brand B,Vegetable,Pack,3.5,
2049,2049,CHN,Brand C,KORn Style Spicy Beef,Pack,3.5,
2050,2050,NLD,Brand D,Good Noodles Chicken,Pack,3.5,
2051,2051,JPN,Brand E,Curry Udon,Bowl,4.8,
2052,2052,IDN,Brand F,Mi SupArtificial Chicken Special,Pack,3,
2053,2053,THA,Brand G,Chicken,Pack,3.5,
2054,2054,USA,Brand A,Top Ramen Chicken,Pack,3.3,
2055,2055,JPN,Brand B,Demae Ramen Chicken,Pack,3,
2056,2056,PHL,Brand C,Lomi Seafood Vegetable,Pack,0.5,
2057,2057,THA,Brand D,Pad Kee Mao Drunken,Pack,2,
2058,2058,KOR,Brand E,Yeul Ramyun,Pack,4.3,
2059,2059,THA,Brand F,Chicken Flavor,Pack,0.9,
2060,2060,THA,Brand A,Pho Ga,Pack,3.1,
2061,2061,KOR,Brand B,Gomtang,Pack,4.8,
2062,2062,HKG,Brand C,Spicy Tomkotsu,Pack,4.3,
2063,2063,THA,Brand D,Beef,Pack,3.3,
2064,2064,THA,Brand E,Artificial Shrimp Tom yum,Bowl,3.5,
2065,2065,USA,Brand F,Hot Spicy Chicken,Pack,2,
2066,2066,NLD,Brand G,Tom Yum Shrimp,Pack,3.8,
2067,2067,THA,Brand A,Cup Noodles Beef,Bowl,2.8,
2068,2068,USA,Brand B,Cup Noodles Shrimp,Pack,1.5,
2069,2069,CHN,Brand C,Oriental Kitchen Spicy Seafood,Pack,3.8,
2070,2070,HKG,Brand D,Daily Hot & Spicy Tom Yun,Cup,3.8,
2071,2071,CHN,Brand E,Artificial Hot & Sour Shrimp,Bowl,4.5,
2072,2072,KOR,Brand F,Hot Beef,Pack,4.3,
2073,2073,JPN,Brand G,Soy Sauce,Bowl,4.3,
2074,2074,TWN,Brand A,Vegetarian Rice Noodles,Bowl,0.3,
2075,2075,SGP,Brand B,Beijing Vegetable Rice Noodle,Cup,2,
2076,2076,CHN,Brand C,Artificial Chicken,Bowl,4.5,
2077,2077,USA,Brand D,Thai Ginger Rice Noodle,Pack,4.3,
2078,2078,KOR,Brand E,Champong Spicy Seafood,Bowl,3.5,
2079,2079,USA,Brand F,Imitation Beef,Cup,2.5,
2080,2080,JPN,Brand A,Sanukiya Fresh Spicy Ramen,Bowl,3,
2081,2081,CHN,Brand B,Artificial Onion,Bowl,4,
2082,2082,KOR,Brand C,Big Bowl Noodle,Bowl,3.8,
2083,2083,JPN,Brand D,Miso,Bowl,2.8,
2084,2084,SGP,Brand E,KORn Kimchi Rice Noodle,Cup,3.8,
2085,2085,TWN,Brand F,Kung Fu Shrimp,Bowl,4,
2086,2086,KOR,Brand G,Beef,Cup,3.8,
2087,2087,CHN,Brand A,Artificial Seafood,Bowl,3.8,
2088,2088,KOR,Brand B,Oolongmen Beef,Cup,2.5,
2089,2089,CHN,Brand C,Artificial Spicy Beef,Pack,3.5,
2090,2090,PAK,Brand D,Pizza,Pack,3,
2091,2091,THA,Brand E,Miso,Pack,1,
2092,2092,THA,Brand F,Beef Rice Stick,Bowl,2,
2093,2093,KOR,Brand G,Neoguri Mild,Pack,3.3,
2094,2094,USA,Brand A,Soupless Ramen Shallot Teriyaki,Pack,2.5,
2095,2095,CHN,Brand B,Artificial Beef,Bowl,4.8,
2096,2096,TWN,Brand C,Tiny Noodle With Oyster Flavor,Pack,0,
2097,2097,JPN,Brand D,Demae Iccho Seafood & Abalone Macaroni,Pack,4,
2098,2098,USA,Brand E,Yakisoba Shrimp,Tray,2.8,
2099,2099,KOR,Brand F,Jin Ramen (Mild),Pack,3.3,
2100,2100,SGP,Brand A,Tomato Seafood Rice Noodle,Cup,3.5,
2101,2101,KOR,Brand B,Fresh Ramen Spicy,Pack,3,
2102,2102,VNM,Brand C,Phoya Rice Noodles Beef,Bowl,2.8,
2103,2103,CHN,Brand D,Artificial Stew Beef,Pack,3.8,
2104,2104,KOR,Brand E,DJ DOC Instant rice Ramen Topokki,Bowl,5,
2105,2105,CHN,Brand F,Stew Pork,Pack,3.3,
2106,2106,HKG,Brand G,Big Bowl Crab ,Bowl,3.5,
2107,2107,HKG,Brand A,Big Bowl Artificial Chicken,Bowl,2.8,
2108,2108,CHN,Brand B,JPNese U-Don Lobster Scallop,Pack,3,
2109,2109,KOR,Brand C,Hot & Spicy Ramen,Cup,3,
2110,2110,KOR,Brand D,Bekse Curry Myon,Cup,4.3,
2111,2111,JPN,Brand E,Yellow Buckwheat,Bowl,4.5,
2112,2112,JPN,Brand F,Shio,Bowl,4.5,
2113,2113,USA,Brand G,Roasted Garlic Rice Noodle,Bowl,3.8,
2114,2114,USA,Brand A,Mushroom Rice Noodle,Bowl,3.3,
2115,2115,KOR,Brand B,Tom Yum Shrimp,Pack,3.8,
2116,2116,TWN,Brand C,Cup Noodles Beef,Pack,1.8,
2117,2117,KOR,Brand D,Cup Noodles Shrimp,Pack,3,
2118,2118,USA,Brand E,Oriental Kitchen Spicy Seafood,Bowl,1.8,
2119,2119,USA,Brand F,Daily Hot & Spicy Tom Yun,Pack,3.3,
2120,2120,VNM,Brand A,Kung Fu Rice Noodle Shrimp Crab ,Bowl,3.8,
2121,2121,JPN,Brand B,Ramen-Desse Miso Soybean Paste,Bowl,4.5,
2122,2122,USA,Brand C,Spring Onion Rice Noodle,Bowl,3.8,
2123,2123,USA,Brand D,Lemongrass ginger,Pack,1.5,
2124,2124,USA,Brand E,Ramen Noodle Soup Chicken Mushroom,Pack,3.3,
2125,2125,USA,Brand F,Chicken,Pack,3.5,
2126,2126,KOR,Brand G,Snack Noodle slightly Hot,Pack,3.8,
2127,2127,VNM,Brand A,Tu Quy Sour Spicy Shrimp,Pack,1.8,
2128,2128,VNM,Brand B,Kung Fu Rice Noodle Artificial Beef,Bowl,3.5,
2129,2129,USA,Brand C,Souper Meal Picante Shrimp Hot Spicy,Bowl,2.8,
2130,2130,THA,Brand D,Vegetable,Pack,3.3,
2131,2131,KOR,Brand E,Ppushu Ppushu Barbecue,Pack,3,
2132,2132,USA,Brand F,Top Ramen Shrimp,Pack,3.5,
2133,2133,KOR,Brand G,Sutah Hot Spicy Beef,Pack,3.5,
2134,2134,JPN,Brand A,Tempura Udon,Bowl,5,
2135,2135,USA,Brand B,Imitation Chicken Vegetarian,Pack,3,
2136,2136,TWN,Brand C,Kung Fu Artificial Beef Rice Noodle,Bowl,3.8,
2137,2137,MYS,Brand D,Harmee Mee goreng Prawn,Pack,4.5,
2138,2138,TWN,Brand E,Kung Fu Artificial Szechuan Pork,Bowl,3.8,
2139,2139,CHN,Brand F,Single Noble Pickled Radish & Duck,Cup,0.3,
2140,2140,USA,Brand A,Asian Vegetable,Pack,1.5,
2141,2141,USA,Brand B,Bowl Noodle Savory Chicken,Bowl,3.3,
2142,2142,JPN,Brand C,Hyoubanya No Chukasoba Soy Sauce,Pack,4,
2143,2143,JPN,Brand D,Ippeichan Soybean Paste,Bowl,4,
2144,2144,KOR,Brand E,Ppushu Ppushu Tteobokki,Pack,3.3,
2145,2145,TWN,Brand F,Beef Flavor Ramen,Pack,4.3,
2146,2146,TWN,Brand G,Kung Fu Artificial Sesame Chicken,Bowl,3.8,
2147,2147,VNM,Brand A,Little Prince Bacon,Pack,4.8,
2148,2148,HKG,Brand B,Noodle King Hong Koing Style Wonton,Bowl,2.3,
2149,2149,TWN,Brand C,TWN Style Chow Mein,Pack,2.3,
2150,2150,KOR,Brand D,Chicken,Pack,3.3,
2151,2151,PHL,Brand E,N-Rich Chicken Tinola,Pack,4,
2152,2152,KOR,Brand F,Kalguksoo,Pack,4.5,
2153,2153,KOR,Brand G,Spice Seafood,Pack,3.8,
2154,2154,USA,Brand A,Instant Lunch Hot spicy Beef,Cup,2.8,
2155,2155,THA,Brand B,Tom Yum Seafood Creamy,Bowl,3,
2156,2156,KOR,Brand C,Beef,Bowl,3.8,
2157,2157,KOR,Brand D,Big Bowl Spicy Kimchi,Bowl,3.3,
2158,2158,TWN,Brand E,Tom Yum Shrimp,Bowl,3.8,
2159,2159,IDN,Brand F,Cup Noodles Beef,Pack,4.3,
2160,2160,IDN,Brand A,Cup Noodles Shrimp,Pack,4.5,
2161,2161,PHL,Brand B,Oriental Kitchen Spicy Seafood,Bowl,3.3,
2162,2162,TWN,Brand C,Daily Hot & Spicy Tom Yun,Bowl,2.5,
2163,2163,TWN,Brand D,Chinese Onion Rice Noodle,Pack,2.8,
2164,2164,PHL,Brand E,Pancit Canton toyo Mansi,Pack,5,
2165,2165,PHL,Brand F,Chicken Mami,Pack,3.8,
2166,2166,CHN,Brand G,E Menm Chicken,,3.8,
2167,2167,SGP,Brand A,Mi Hai Cua Crab Flavor,Pack,5,
2168,2168,VNM,Brand B,Tu quy Chicken,Pack,3,
2169,2169,USA,Brand C,Shrimp Udon,Pack,4.5,
2170,2170,TWN,Brand D,Noodle With Sesame Sauce,Pack,3.3,
2171,2171,KOR,Brand E,Shin Cup,Cup,3,
2172,2172,VNM,Brand F,Mi Lau Thai Thai Stle,Bowl,4,
2173,2173,JPN,Brand G,Kakesoba Desse Soy Sauce,Bowl,2.8,
2174,2174,USA,Brand A,Beef Flavorc,Cup,3.5,
2175,2175,JPN,Brand B,Ramen Desse Shio,Bowl,4.3,
2176,2176,TWN,Brand C,Udon Noodle Soup Oriental,Pack,3.8,
2177,2177,VNM,Brand D,Tu Quy Spicy Beef,Pack,3.5,
2178,2178,USA,Brand E,Chicken Flavor,Cup,3.8,
2179,2179,TWN,Brand F,Artificial Classic Beef,Bowl,3.8,
2180,2180,HKG,Brand A,Artificial Beef Flavor,Pack,2.5,
2181,2181,TWN,Brand B,Alimentary Paste Chow Mein,Pack,4.3,
2182,2182,JPN,Brand C,Midori No Tanuki,Bowl,4.2,
2183,2183,THA,Brand D,Crab Vermicelli,Bowl,3.3,
2184,2184,PHL,Brand E,Instant Bulalo Bone Marrow,Pack,3.8,
2185,2185,PHL,Brand F,Instant Mami Chicken,Pack,4,
2186,2186,VNM,Brand G,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,2.3,
2187,2187,KOR,Brand A,Snack Ramyon,Cup,3.5,
2188,2188,VNM,Brand B,Asian Style Instant Noodles Beef,Pack,3.8,
2189,2189,MYS,Brand C,Harmee Prawn,Pack,3.3,
2190,2190,VNM,Brand D,Hao Hao Sate Onion,Pack,3.8,
2191,2191,USA,Brand E,Instant Lunch Lime Flavor with Shrimp,Cup,2.3,
2192,2192,HKG,Brand F,Noodle King Scallop Thick,Bowl,3,
2193,2193,JPN,Brand G,Suudon Desse Soy Sauce,Bowl,4.3,
2194,2194,HKG,Brand A,Cup Noodles Seafood Curry,Cup,4.3,
2195,2195,KOR,Brand B,Spicy Seafood,Cup,3.8,
2196,2196,KOR,Brand C,Bowl Noodle Beef With Vegetables,Bowl,3.8,
2197,2197,PHL,Brand D,Quickie Mami La Paz Batchoy,Cup,3,
2198,2198,VNM,Brand E,Bestcook Hot spicy Tom Yum Shrimp,Bowl,4.3,
2199,2199,KOR,Brand F,Jin Ramen (Mild),Cup,3,
2200,2200,KOR,Brand A,Hwa Cup Hot Spicy,Cup,3.5,
2201,2201,CHN,Brand B,Dried Mix Noodles XO Sauce,Tray,2,
2202,2202,JPN,Brand C,Yakisoba Noodles Karashi,Tray,5,
2203,2203,JPN,Brand D,Hyoubanya No Chukasoba Oriental,Pack,4.3,
2204,2204,JPN,Brand E,Curry Soba,Bowl,4,
2205,2205,THA,Brand F,Vegetarian Tom Yum,Pack,2.8,
2206,2206,USA,Brand G,Instant Lunch Cheddar Cheese,Cup,2.8,
2207,2207,USA,Brand A,Bowl Noodles Rich & Savory Beef,Bowl,3.8,
2208,2208,USA,Brand B,Fu Chang Chinese Noodle Company Pork Seafood,Tray,0,
2209,2209,TWN,Brand C,Hot Of Hots Artificial Black Peppered Beef,Bowl,1.3,
2210,2210,JPN,Brand D,Demae Iccho Tom Yam Goong Macaroni,Pack,4,
2211,2211,PHL,Brand E,Chicken Na Chicken,Pack,2.8,
2212,2212,PHL,Brand F,N-Rich Artificial Chicken With Ginger,Pack,2.5,
2213,2213,VNM,Brand G,Kung Fu Artificial Beef Rice Noodle,Pack,4.3,
2214,2214,KOR,Brand A,Pho VNMese Noodle Soup,Tray,3.8,
2215,2215,USA,Brand B,Chow Mein Thai Peanut,Tray,2.5,
2216,2216,TWN,Brand C,Hot Of Hots Artificial Satay Beef,Bowl,3.8,
2217,2217,HKG,Brand D,Ho Fan Abalone Chicken,Bowl,4,
2218,2218,HKG,Brand E,Noodle King Lobster Thick,Bowl,2.8,
2219,2219,VNM,Brand F,Pho Bo Beef Rice Noodle,Pack,0.5,
2220,2220,VNM,Brand A,Asian Style Instant Noodles Shrimp,Pack,3.8,
2221,2221,USA,Brand B,Cup Noodles Chicken Vegetable,Cup,2.8,
2222,2222,CAN,Brand C,Spicy Thai,Bowl,0.5,
2223,2223,USA,Brand D,Chow Noodles Alfredo,Tray,3.8,
2224,2224,HKG,Brand E,Superior Soup,Pack,5,
2225,2225,KOR,Brand F,Tofu Udon Dosirak,Tray,3.8,
2226,2226,THA,Brand G,Chili Pork,Cup,3.5,
2227,2227,VNM,Brand A,Kung Fu Artificial Chicken,Pack,3.3,
2228,2228,PHL,Brand B,Pancit Shanghai,Pack,2.8,
2229,2229,SGP,Brand C,Cup Noodles Prawn,Cup,3.3,
2230,2230,HKG,Brand D,Noodle King Beef HKG Style,Bowl,2.5,
2231,2231,JPN,Brand E,Demae Iccho Tonkotsu Macaroni,Pack,3.5,
2232,2232,VNM,Brand F,Daily Hot & Sour With Shrimp,Pack,4.5,
2233,2233,USA,Brand G,Vermicelli With Pork,Bowl,1.3,
2234,2234,USA,Brand A,Cup Noodles Hearty Chicken,Cup,2.5,
2235,2235,USA,Brand B,Bowl Noodles Hot & Spicy Beef,Bowl,3.8,
2236,2236,HKG,Brand C,Spicy Artificial Pork,Pack,3.8,
2237,2237,PHL,Brand D,Xtra Big Kalamansi Pancit Canton,Pack,4,
2238,2238,USA,Brand E,Ramen Noodle Soup Roast Beef,Pack,2.8,
2239,2239,KOR,Brand F,Noodle Lite 275 Udon Mushroom,Bowl,2.5,
2240,2240,USA,Brand A,Instant Lunch Chicken 35% Less Sodium,Cup,3,
2241,2241,USA,Brand B,Top Ramen Chili,Pack,3.3,
2242,2242,USA,Brand C,Ramen Noodle Soup Chili,Pack,2.8,
2243,2243,USA,Brand D,Top Ramen Picante Beef,Pack,3,
2244,2244,USA,Brand E,Souper Meal Tomato Garlic Shrimp,Bowl,3.5,
2245,2245,KOR,Brand F,Ramen Bokki,Bowl,3.3,
2246,2246,KOR,Brand G,Bowl Noodle Kimchi,Bowl,3.5,
2247,2247,TWN,Brand A,Mi Chay Vegetarian,Pack,1.8,
2248,2248,KOR,Brand B,Bowl Noodle Spicy Artificial Chicken,Bowl,3.2,
2249,2249,JPN,Brand C,Charumera Shoyu,Pack,3.5,
2250,2250,KOR,Brand D,Stirfried Kimchi,Pack,3.8,
2251,2251,IDN,Brand E,Goreng Rice Noodles,Pack,4.5,
2252,2252,KOR,Brand F,Shin Big Bowl,Bowl,3.5,
2253,2253,VNM,Brand G,Daily Vegetarian,Pack,3.8,
2254,2254,JPN,Brand A,JPNese Style Tokusen Shoyu,Pack,4,
2255,2255,PHL,Brand B,Xtra Big Chilimansi Pancit Canton,Pack,4.5,
2256,2256,USA,Brand C,Big Cup Noodles Chicken,Cup,2.3,
2257,2257,USA,Brand D,Ramen Noodle Soup Creamy Chicken,Pack,5,
2258,2258,KOR,Brand E,Instant Noodles With Soup,Pack,3.5,
2259,2259,JPN,Brand F,Hot & Spicy Beef,Bowl,3.5,
2260,2260,USA,Brand A,Big Cup Noodles Beef,Cup,2.2,
2261,2261,USA,Brand B,Big Cup Noodles Shrimp,Cup,2.3,
2262,2262,KOR,Brand C,Champong Oriental Noodles,Cup,3.8,
2263,2263,THA,Brand D,Crab Noodle,Bowl,4.5,
2264,2264,VNM,Brand E,Phu Gia Instant Bean Thread Chicken,Pack,3.3,
2265,2265,THA,Brand F,Artificial Beef Flavor,Bowl,3.5,
2266,2266,KOR,Brand G,Big Bowl Udon,Bowl,4.5,
2267,2267,VNM,Brand A,3 Mien Mi Tom Hum Lobster,Pack,3.5,
2268,2268,THA,Brand B,TVP Curry Chicken,Bowl,4,
2269,2269,THA,Brand C,Artificial Pork,Bowl,3.5,
2270,2270,KOR,Brand D,Big Bowl Spicy Shrimp,Bowl,3.5,
2271,2271,KOR,Brand E,Jin Ramen (Hot),Cup,3.5,
2272,2272,TWN,Brand F,Shrimp Fish,Bowl,3.8,
2273,2273,THA,Brand G,TVP Spicy Beef,Bowl,4.8,
2274,2274,USA,Brand A,Ramen Noodle Soup Spicy Picante Chicken,Pack,4,
2275,2275,USA,Brand B,Ramen Noodle Soup Oriental,Pack,3.8,
2276,2276,TWN,Brand C,Tom Yum Shrimp,Bowl,3.3,
2277,2277,USA,Brand D,Cup Noodles Beef,Tray,4,
2278,2278,TWN,Brand E,Cup Noodles Shrimp,Bowl,3.5,
2279,2279,TWN,Brand F,Oriental Kitchen Spicy Seafood,Bowl,2.8,
2280,2280,KOR,Brand A,Daily Hot & Spicy Tom Yun,Tray,2.5,
2281,2281,KOR,Brand B,Dosirac Shrimp,Tray,4.3,
2282,2282,PHL,Brand C,Supreme Bulalo Artificial Bone Marrow,Bowl,1.8,
2283,2283,VNM,Brand D,Tasty Mushroom,Pack,2,
2284,2284,PHL,Brand E,La Paz Batchoy Beef,Pack,2.5,
2285,2285,KOR,Brand F,Dosirac Beef,Tray,3.8,
2286,2286,USA,Brand G,Imitation Chicken Vegetarian,Pack,3.8,
2287,2287,THA,Brand A,Vegetarian Tom Yum,Cup,2.8,
2288,2288,KOR,Brand B,Rice Noodle Anchovy Flavor,Tray,3.8,
2289,2289,PHL,Brand C,Supreme Special Beef Carne De Vaca,Bowl,3.8,
2290,2290,THA,Brand D,Pho Bo Rice Noodle Artificial Beef,Bowl,3.5,
2291,2291,KOR,Brand E,Dosirac Artificial Chicken,Tray,3.3,
2292,2292,KOR,Brand F,Bowl Noodle Picante Beef,Bowl,3.8,
2293,2293,CHN,Brand G,Guilin Style Rice Vermicelli,Bowl,4.5,
2294,2294,TWN,Brand A,Steam Spinach Ramen With Onion,Pack,5,
2295,2295,PHL,Brand B,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,3.8,
2296,2296,KOR,Brand C,Hearty Rice Noodle Spicy Veggie Consomme,Pack,2.8,
2297,2297,KOR,Brand D,Rice Noodle Hot & Spicy Kimchi,Tray,3.3,
2298,2298,HKG,Brand E,Cup Noodles Crab,Cup,3.3,
2299,2299,JPN,Brand F,Soybean Paste,Bowl,4.5,
2300,2300,KOR,Brand A,Tom Yum Shrimp,Pack,3.8,
2301,2301,TWN,Brand B,Cup Noodles Beef,Bowl,0,
2302,2302,KOR,Brand C,Cup Noodles Shrimp,Pack,3.8,
2303,2303,KOR,Brand D,Oriental Kitchen Spicy Seafood,Bowl,3,
2304,2304,HKG,Brand E,Daily Hot & Spicy Tom Yun,Pack,3,
2305,2305,KOR,Brand F,Cup Noodles Shrimp,Pack,2,
2306,2306,KOR,Brand G,Oriental Kitchen Spicy Seafood,Pack,3.3,
2307,2307,KOR,Brand A,Daily Hot & Spicy Tom Yun,Cup,3.8,
2308,2308,JPN,Brand B,Hyoubanya No Yakisoba Oriental,Tray,4,
2309,2309,HKG,Brand C,Artificial Chicken,Pack,4.5,
2310,2310,HKG,Brand D,Cup Noodles Seafood,Cup,4.5,
2311,2311,KOR,Brand E,King Cup Kimchi Pot Stew,Cup,4,
2312,2312,HKG,Brand F,Pickled Vegetable,Pack,4.3,
2313,2313,THA,Brand G,Oriental Kitchen Hot Spicy,Cup,3,
2314,2314,KOR,Brand A,Rice Noodle Katsuo,Tray,4,
2315,2315,KOR,Brand B,Rice Noodles Seafood,Tray,3.8,
2316,2316,USA,Brand C,Udon Mushroom,Pack,3,
2317,2317,VNM,Brand D,Oh! Ricey Beef Rice Noodles,Pack,4,
2318,2318,THA,Brand E,Chili Paste Tom Yum,Pack,3.3,
2319,2319,THA,Brand F,Cup Shrimp Tom Yum Flavor,Cup,3.8,
2320,2320,TWN,Brand A,Kung Fu Artificial Soybean Paste,Pack,4,
2321,2321,THA,Brand B,Minced Pork Tom Yum,Pack,2.5,
2322,2322,VNM,Brand C,Mi Lau Thai Artificial Chicken,Pack,3.5,
2323,2323,KOR,Brand D,KORn Noodle Kimchi Flavor,Pack,3.5,
2324,2324,TWN,Brand E,Dried Noodle With BBQ Pork,Pack,2,
2325,2325,KOR,Brand F,Spicy Shrimp Bowl,Bowl,3.5,
2326,2326,USA,Brand G,Cup Noodles Spicy Chile Chicken,Cup,3.5,
2327,2327,THA,Brand A,Pork,Cup,2,
2328,2328,VNM,Brand B,Mi Lau Thai Shrimp,Pack,4,
2329,2329,USA,Brand C,Cup Noodles Chicken,Cup,3.5,
2330,2330,VNM,Brand D,Hao Hao Sour Hot Shrimp,Pack,3.8,
2331,2331,USA,Brand E,Chow Mein Kung Pao Chicken,Tray,1.5,
2332,2332,VNM,Brand F,Daily Beef Ball,Pack,3.8,
2333,2333,VNM,Brand G,Oh! Ricey Chicken,Pack,3.8,
2334,2334,USA,Brand A,Bowl Noodles Hot & Spicy Shrimp,Bowl,3.5,
2335,2335,VNM,Brand B,Mi Lau Thai Seafood,Pack,4,
2336,2336,THA,Brand C,Tom Yum Shrimp,Cup,3.3,
2337,2337,USA,Brand D,Cup Noodles Beef,Cup,3.5,
2338,2338,USA,Brand E,Cup Noodles Shrimp,Cup,3.5,
2339,2339,THA,Brand F,Oriental Kitchen Spicy Seafood,Cup,3.8,
2340,2340,VNM,Brand A,Daily Hot & Spicy Tom Yun,Pack,4,
2341,2341,USA,Brand B,Bowl Noodle Spicy Seafood,Bowl,4.3,
2342,2342,USA,Brand C,Udon Chicken,Pack,3.3,
2343,2343,USA,Brand D,Seaweed Instant Noodle,Pack,3.5,
2344,2344,TWN,Brand E,Beef Ramen,Pack,3.8,
2345,2345,TWN,Brand F,Chicken Ramen,Pack,3.8,
2346,2346,SGP,Brand G,Shoyu Ramen,Pack,4.8,
2347,2347,JPN,Brand A,Miso Ramen,Pack,3,
2348,2348,THA,Brand B,Curry Ramen,Pack,3,
2349,2349,KOR,Brand C,Tom Yum Ramen,Pack,3.8,
2350,2350,JPN,Brand D,Chicken Instant Noodle,,4.8,
2351,2351,JPN,Brand E,Mushroom Instant Noodle,,4.5,
2352,2352,THA,Brand F,Beef and Mushroom Instant Noodle,,2,
2353,2353,USA,Brand G,Kimchi Ramen,,4,
2354,2354,JPN,Brand A,Shoyu Ramen,,4.5,
2355,2355,KOR,Brand B,Shoyu Ramen,,1.8,
2356,2356,USA,Brand C,Shoyu Ramen,Bowl,4,
2357,2357,SGP,Brand D,Spicy Seafood Marinara,Bowl,3,
2358,2358,SGP,Brand E,Spicy Sesame,Pack,5,
2359,2359,SGP,Brand F,Curry,Pack,4.3,
2360,2360,JPN,Brand A,Udon Shrimp,Pack,3.8,
2361,2361,SGP,Brand B,Tom Yum Rice Noodles,Bowl,3.5,
2362,2362,IDN,Brand C,Mi Goreng Jumbo Beef,Pack,5,
2363,2363,IDN,Brand D,Onion Chicken,Pack,4.5,
2364,2364,PHL,Brand E,Supreme Instant Mami Noodles With Free Crackers,Bowl,3.8,
2365,2365,JPN,Brand F,Udon Chicken,Pack,3.8,
2366,2366,VNM,Brand G,Pho Ga Instant rice Noodle,Bowl,2,
2367,2367,PHL,Brand A,Bihon Guisado Rice Noodle,Pack,1.8,
2368,2368,USA,Brand B,Chow Noodles Cheddar Cheese,Tray,4,
2369,2369,KOR,Brand C,Snack Ramyon,Pack,3.8,
2370,2370,THA,Brand D,Instant Bowl Noodles Artificial Pork,Bowl,2.8,
2371,2371,SGP,Brand E,Laksa Singapura,Bowl,4.3,
2372,2372,JPN,Brand F,Udon Crab,Pack,3,
2373,2373,USA,Brand G,Top Ramen Beef,Pack,3.8,
2374,2374,TWN,Brand A,Good Good Eat Super Ramen Original,Pack,3,
2375,2375,KOR,Brand B,Tom Yam Instant soup Noodle,Pack,2.8,
2376,2376,USA,Brand C,Yakisoba Sweet & Sour Chicken,Tray,3,
2377,2377,KOR,Brand D,Bowl Noodle Kimchi,Bowl,4,
2378,2378,USA,Brand E,Instant Lunch Roast Chicken Flavor,Cup,2.8,
2379,2379,USA,Brand F,Seaweed Instant Noodle,Tray,2,
2380,2380,USA,Brand A,Beef Ramen,Tray,2,
2381,2381,USA,Brand B,Chicken Ramen,Bowl,4,
2382,2382,USA,Brand C,Shoyu Ramen,Tray,3.8,
2383,2383,VNM,Brand D,Miso Ramen,Tray,3.5,
2384,2384,CHN,Brand E,Curry Ramen,Pack,2.5,
2385,2385,USA,Brand F,Tom Yum Ramen,Bowl,3,
2386,2386,CHN,Brand G,Chicken Instant Noodle,Pack,4.3,
2387,2387,USA,Brand A,Mushroom Instant Noodle,Pack,3.5,
2388,2388,KOR,Brand B,Beef and Mushroom Instant Noodle,Bowl,3,
2389,2389,USA,Brand C,Kimchi Ramen,Pack,4.5,
2390,2390,USA,Brand D,Shoyu Ramen,Bowl,2.5,
2391,2391,USA,Brand E,Shoyu Ramen,Bowl,2,
2392,2392,USA,Brand F,Shoyu Ramen,Bowl,3.3,
2393,2393,USA,Brand G,Bowl Noodle Beef Ginger,Bowl,3.5,
2394,2394,USA,Brand A,Bowl Noodle Spicy Chicken,Bowl,4.5,
2395,2395,KOR,Brand B,Chinese Soybean Paste,Pack,2,
2396,2396,JPN,Brand C,Sanukiya Somen,Bowl,4.3,
2397,2397,KOR,Brand D,Rice Noodle With Spicy Flavored Soup,Tray,2.3,
2398,2398,IDN,Brand E,Cup Noodles Pani Puri,Cup,1.5,
2399,2399,JPN,Brand F,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,3,
2400,2400,VNM,Brand A,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,3.5,
2401,2401,THA,Brand B,Shrimp Tom Yum Flavor,Bowl,2.5,
2402,2402,KOR,Brand C,Soy Flavor Noodle,Pack,4.3,
2403,2403,TWN,Brand D,Steamed Noodle Chinese Herbs,Pack,3.3,
2404,2404,MYS,Brand E,Perencah Tom Yam,Pack,2.9,
2405,2405,IDN,Brand F,Cup Noodles Manchurian,Cup,3,
2406,2406,KOR,Brand G,Udon,Pack,4,
2407,2407,KOR,Brand A,Hwa Ramyun Soy Peptide,Pack,4,
2408,2408,KOR,Brand B,Teumsae Ramyun,Pack,3.5,
2409,2409,JPN,Brand C,Sanukiya Udon,Bowl,3.8,
2410,2410,JPN,Brand D,Chukazanmai Soy Sauce,Pack,3.8,
2411,2411,USA,Brand E,Bowl Noodles Hot & Spicy Chicken,Bowl,2,
2412,2412,JPN,Brand F,Chukazanmai Soy Sauce chili Oil,Pack,3.3,
2413,2413,CHN,Brand G,Noodle King Thin Wonton,Pack,2,
2414,2414,JPN,Brand A,Hyobanya No Yakisoba Sauce Flavor,Tray,4.8,
2415,2415,THA,Brand B,Kimchi,Pack,3,
2416,2416,THA,Brand C,Oriental Style Clear Soup,Pack,2,
2417,2417,VNM,Brand D,Hu Tieu Bo Kho An Lien Beef,Pack,3.8,
2418,2418,KOR,Brand E,Dosirac Pork,Tray,4.2,
2419,2419,KOR,Brand F,Cold Ramen With Ponytail Radish,Pack,3,
2420,2420,PHL,Brand A,Sotanghon Artificial Chicken,Pack,0.3,
2421,2421,TWN,Brand B,Instant Bean Vermicelli Shrimp,Pack,1.5,
